,itemPrice,partnerItemId,originalReceiptItemText,pointsEarned,discountedItemPrice,rewardsGroup,userFlaggedBarcode,rewardsProductPartnerId,priceAfterCoupon,pointsNotAwardedReason,originalMetaBriteQuantityPurchased,targetPrice,receipt_id,pointsPayerId,barcode,originalMetaBriteBarcode,needsFetchReviewReason,userFlaggedNewItem,brandCode,description,quantityPurchased,metabriteCampaignId,itemNumber,preventTargetGapPoints,finalPrice,originalMetaBriteDescription,deleted,originalFinalPrice,originalMetaBriteItemPrice,competitiveProduct,needsFetchReview,userFlaggedPrice,userFlaggedQuantity,competitorRewardsGroup,userFlaggedDescription
594,29,3,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,5fff26f10a7214ad4c000018,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
595,29,4,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,5fff26f10a7214ad4c000018,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
596,29,5,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,5fff26f10a7214ad4c000018,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
597,29,6,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,5fff26f10a7214ad4c000018,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
598,29,7,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,5fff26f10a7214ad4c000018,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
599,29,8,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,5fff26f10a7214ad4c000018,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
600,29,9,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,5fff26f10a7214ad4c000018,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
601,29,10,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,5fff26f10a7214ad4c000018,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
602,1,1,,,,,,559c2234e4b06aca36af13c6,,,,,5fff4c710a7214ad4c00001d,,022174070214,,,,,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1.0,,,,1,,,,,,,,,,
603,1,1,,,,,,559c2234e4b06aca36af13c6,,,,,5fff562e0a720f05f300002f,,022174070214,,,,,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1.0,,,,1,,,,,,,,,,
604,4.55,1,,22.8,,GEVALIA KAFFE COLD BREW COFFEE CONCENTRATE,,559c2234e4b06aca36af13c6,,,,800,5fff4c960a720f05f3000027,559c2234e4b06aca36af13c6,043000071182,,,,,"GEVALIA Cold Brew Iced Coffee Concentrate, House Blend - 32 fl oz",1.0,,,,4.55,,,,,,,,,,
605,4.55,2,,22.8,,GEVALIA KAFFE COLD BREW COFFEE CONCENTRATE,,559c2234e4b06aca36af13c6,,,,800,5fff4c960a720f05f3000027,559c2234e4b06aca36af13c6,043000071182,,,,,"GEVALIA Cold Brew Iced Coffee Concentrate, House Blend - 32 fl oz",1.0,,,,4.55,,,,,,,,,,
606,4.55,3,,22.8,,GEVALIA KAFFE COLD BREW COFFEE CONCENTRATE,,559c2234e4b06aca36af13c6,,,,800,5fff4c960a720f05f3000027,559c2234e4b06aca36af13c6,043000071182,,,,,"GEVALIA Cold Brew Iced Coffee Concentrate, House Blend - 32 fl oz",1.0,,,,4.55,,,,,,,,,,
607,4.55,4,,22.8,,GEVALIA KAFFE COLD BREW COFFEE CONCENTRATE,,559c2234e4b06aca36af13c6,,,,800,5fff4c960a720f05f3000027,559c2234e4b06aca36af13c6,043000071182,,,,,"GEVALIA Cold Brew Iced Coffee Concentrate, House Blend - 32 fl oz",1.0,,,,4.55,,,,,,,,,,
608,1,1,,,,,,559c2234e4b06aca36af13c6,,,,,5fff4c7d0a720f05f3000022,,043000062760,,,,,JELL-O Jigglers Ohio State University Mold Kit with Strawberry Flavor JELL-O,1.0,,,,1,,,,,,,,,,
609,1,1,,,,,,559c2234e4b06aca36af13c6,,,,,6000b8770a720f05f3000069,,022174070214,,,,,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1.0,,,,1,,,,,,,,,,
610,21.00,1,,,,,4011,,,,,,6000d4b10a720f05f3000076,,4011,,,True,,ITEM NOT FOUND,3.0,,,True,21.00,,,,,,False,21.00,3.0,,
611,1,1,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,,5332f5f3e4b03c9a25efd0ae,,,,,6000b8840a720f05f300006c,,021000725403,,,,,,1.0,,,,1,,,,,True,,,,,
612,9.99,1,,,,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,,5e7cf838f221c312e698a628,,,,,6000b8280a720f05f3000061,,021000024858,,,,,,1.0,,,,9.99,,,,,True,,,,,
613,9.99,2,,,,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,,5e7cf838f221c312e698a628,,,,,6000b8280a720f05f3000061,,021000024858,,,,,,1.0,,,,9.99,,,,,True,,,,,
614,9.99,3,,,,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,,5e7cf838f221c312e698a628,,,,,6000b8280a720f05f3000061,,021000024858,,,,,,1.0,,,,9.99,,,,,True,,,,,
615,9.99,4,,,,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,,5e7cf838f221c312e698a628,,,,,6000b8280a720f05f3000061,,021000024858,,,,,,1.0,,,,9.99,,,,,True,,,,,
616,9.99,5,,,,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,,5e7cf838f221c312e698a628,,,,,6000b8280a720f05f3000061,,021000024858,,,,,,1.0,,,,9.99,,,,,True,,,,,
617,1,1,,5.0,,OSCAR MAYER SAUSAGE LINK,,559c2234e4b06aca36af13c6,,,,800,6000b8810a7214ad4c00005e,559c2234e4b06aca36af13c6,044700076422,,,,,"OSCAR MAYER Selects Hardwood Smoked Uncured Turkey Sausage, 13 oz",1.0,,,,1,,,,,,,,,,
618,50.00,1,,,50.00,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,,5332f5f3e4b03c9a25efd0ae,,Action not allowed for user and CPG,1.0,,6000d48d0a7214ad4c000063,5332f5f3e4b03c9a25efd0ae,013562300631,,POINTS_GREATER_THAN_THRESHOLD,,,"Annie's Homegrown Organic White Cheddar Macaroni & Cheese Shells, 6 Oz",5.0,,013562300631,,50.00,,,,,,True,,,,
619,20.00,1,,,,,4011,,,,,,6000d4b00a7214ad4c00006c,,4011,,,True,,ITEM NOT FOUND,1.0,,,True,20.00,,,,,,False,20.00,1.0,,
620,1,1,,,,,,,,,,,6000d4d30a720f05f3000081,,,,,,,DELETED ITEM,1.0,,,,1,,True,,,,,,,,
621,2,2,,,,,,,,,,,6000d4d30a720f05f3000081,,051500720011,,,,,JIF CRMY PNT BTR JAR 40 OZ,2.0,,,,2,,,,,,,,,,
622,1,1,,,,,,559c2234e4b06aca36af13c6,,,,,6000b87d0a7214ad4c00005d,,051600001003,,,,,"LEA & PERRINS Garlic & Herb Marinade Bottle, 16 oz",1.0,,,,1,,,,,,,,,,
623,16.60,1011,BEN & JERRY' S CHUNKY MONKEY PINT,166.0,16.60,BEN AND JERRYS ICE CREAM,,5332f5f6e4b03c9a25efd0b4,,,,,6000b2be0a7214ad4c00004d,5332f5f6e4b03c9a25efd0b4,076840100354,,,,BEN AND JERRYS,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,4.0,BEN AND JERRYS ICE CREAM,,,16.60,,,,,,,,,,
624,9.36,1014,KLARBRUNN 12PK 12 FL OZ,,9.36,,,,,,,,6000b2be0a7214ad4c00004d,,,,,,,KLARBRUNN 12PK 12 FL OZ,4.0,,,,9.36,,,,,,,,,,
625,3.86,1017,KLEENEX TRUSTED CARE FACIAL TISSUES,38.6,3.86,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",,550b2565e4b001d5e9e4146f,,,,,6000b2be0a7214ad4c00004d,550b2565e4b001d5e9e4146f,036000391718,,,,KLEENEX,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,1.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",,,3.86,,,,,,,,,,
626,8.98,1019,"BORDEN 2% MILK, 1/2 GAL",,8.98,,,,,,,,6000b2be0a7214ad4c00004d,,,,,,BORDEN,"BORDEN 2% MILK, 1/2 GAL",2.0,,,,8.98,,,,,,,,,,
627,13.20,1022,EMIL' S SAUSAGE MUSHROOM PIZZA,,13.20,,,,,,,,6000b2be0a7214ad4c00004d,,,,,,,EMIL' S SAUSAGE MUSHROOM PIZZA,2.0,,,,13.20,,,,,,,,,,
628,6.08,1025,KLEENEX TRUSTEA CARE FACIAL TISSUES,60.8,6.08,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",,550b2565e4b001d5e9e4146f,,,,,6000b2be0a7214ad4c00004d,550b2565e4b001d5e9e4146f,036000391718,,,,KLEENEX,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",,,6.08,,,,,,,,,,
629,5.40,1028,BEN & JERRY.S CHUNXY MCNKEY PINT,54.0,5.40,BEN AND JERRYS ICE CREAM,,5332f5f6e4b03c9a25efd0b4,,,,,6000b2be0a7214ad4c00004d,5332f5f6e4b03c9a25efd0b4,311111511867,,,,BEN AND JERRYS,BEN AND JERRYS ICE CREAM,1.0,BEN AND JERRYS ICE CREAM,,,5.40,,,,,False,,,,,
630,21.30,1030,BEN 6 JERRY.S CHUN*Y MONKEY PINT,213.0,21.30,BEN AND JERRYS ICE CREAM,,5332f5f6e4b03c9a25efd0b4,,,,,6000b2be0a7214ad4c00004d,5332f5f6e4b03c9a25efd0b4,076840100354,,,,BEN AND JERRYS,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,5.0,BEN AND JERRYS ICE CREAM,,,21.30,,,,,,,,,,
631,4.48,1010,"BORDEN 2% MILK, 1/2 GAL",,4.48,,,,,,,,6000c8460a720f05f300006f,,,,,,BORDEN,"BORDEN 2% MILK, 1/2 GAL",1.0,,,,4.48,,,,,,,,,,
632,4.86,1012,KNORR CREAMY CHICKEN,48.6,4.86,KNORR SIDES,,5332f5f6e4b03c9a25efd0b4,,,,,6000c8460a720f05f300006f,5332f5f6e4b03c9a25efd0b4,041000022623,,,,KNORR,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,3.0,KNORR SIDES,,,4.86,,,,,,,,,,
633,6.99,1015,EMIL! S SAUSAGE MUSHROOM PIZZA,,6.99,,,,,,,,6000c8460a720f05f300006f,,,,,,,EMIL! S SAUSAGE MUSHROOM PIZZA,1.0,,,,6.99,,,,,,,,,,
634,15.30,1017,BEN & JERRY' S CHUNKY MONKEY PINT,153.0,15.30,BEN AND JERRYS ICE CREAM,,5332f5f6e4b03c9a25efd0b4,,,,,6000c8460a720f05f300006f,5332f5f6e4b03c9a25efd0b4,076840580750,,,,BEN AND JERRYS,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,3.0,BEN AND JERRYS ICE CREAM,,,15.30,,,,,,,,,,
635,28.70,1020,BEN & JERRY' S CHUNKY MONKEY PINT,287.0,28.70,BEN AND JERRYS ICE CREAM,,5332f5f6e4b03c9a25efd0b4,,,,,6000c8460a720f05f300006f,5332f5f6e4b03c9a25efd0b4,076840580750,,,,BEN AND JERRYS,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,5.0,BEN AND JERRYS ICE CREAM,,,28.70,,,,,,,,,,
636,21.44,1023,BEN & JERRY' S CHUNKY MONKEY PINT,214.4,21.44,BEN AND JERRYS ICE CREAM,,5332f5f6e4b03c9a25efd0b4,,,,,6000c8460a720f05f300006f,5332f5f6e4b03c9a25efd0b4,076840100354,,,,BEN AND JERRYS,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,4.0,BEN AND JERRYS ICE CREAM,,,21.44,,,,,,,,,,
637,13.44,1026,BEN & JERRY S CHUNKY MENKEY PINT,134.4,13.44,BEN AND JERRYS ICE CREAM,,5332f5f6e4b03c9a25efd0b4,,,,,6000c8460a720f05f300006f,5332f5f6e4b03c9a25efd0b4,076840100354,,,,BEN AND JERRYS,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,3.0,BEN AND JERRYS ICE CREAM,,,13.44,,,,,,,,,,
638,6.54,1028,EMIL' S SAUSAGE MUSHROOM PI==A,,6.54,,,,,,,,6000c8460a720f05f300006f,,,,,,,EMIL' S SAUSAGE MUSHROOM PI==A,1.0,,,,6.54,,,,,,,,,,
639,20.00,1,,,,,4011,,,,,,6000d4ae0a720f05f3000075,,4011,,,True,,ITEM NOT FOUND,4.0,,,True,20.00,,,,,,False,20.00,4.0,,
640,,1,,,,,4011,,,,,,6000d4aa0a720f05f3000072,,,,USER_FLAGGED,True,,,,,,True,,,,,,,True,22.00,4.0,,
641,,2,,,,,034100573065,,,,,,6000d4aa0a720f05f3000072,,,,USER_FLAGGED,True,,,,,,True,,,,,,,True,28.00,3.0,,MILLER LITE 24 PACK 12OZ CAN
642,4.81,1010,"BORDEN 2% MILK, 1/2 GAL",,4.81,,,,,,,,6000b9b70a720f05f300006d,,,,,,BORDEN,"BORDEN 2% MILK, 1/2 GAL",1.0,,,,4.81,,,,,,,,,,
643,13.12,1012,EMIL S SAUSAGE MUSHROOM PIZZA,,13.12,,,,,,,,6000b9b70a720f05f300006d,,,,,,,EMIL S SAUSAGE MUSHROOM PIZZA,2.0,,,,13.12,,,,,,,,,,
644,13.08,1015,EMIL' S SAUSAGE MUSHROOM PIZZA,,13.08,,,,,,,,6000b9b70a720f05f300006d,,,,,,,EMIL' S SAUSAGE MUSHROOM PIZZA,2.0,,,,13.08,,,,,,,,,,
645,5.38,1018,KLEENEX TRUSTED CARE FACIAL TISSUES,53.8,5.38,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",,550b2565e4b001d5e9e4146f,,,,,6000b9b70a720f05f300006d,550b2565e4b001d5e9e4146f,036000391718,,,,KLEENEX,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",,,5.38,,,,,,,,,,
646,15.60,1021,KLARBRUNN 12PX 12 FL OZ,,15.60,,,559c2234e4b06aca36af13c6,,,,,6000b9b70a720f05f300006d,,028435383253,,,,KLARBRUNN,KLRB CRBN WTR CLR FR LMN SPRK CAN 12PK 12 FL OZ,5.0,,,,15.60,,,,,,,,,,
647,13.58,1024,EMIL.S SAUSAGE MOSHROOM PIZZA,,13.58,,,,,,,,6000b9b70a720f05f300006d,,,,,,,EMIL.S SAUSAGE MOSHROOM PIZZA,2.0,,,,13.58,,,,,,,,,,
648,6.39,1027,KLARBRUNN 12PK 12 SL OZ,,6.39,,,,,,,,6000b9b70a720f05f300006d,,,,,,,KLARBRUNN 12PK 12 SL OZ,3.0,,,,6.39,,,,,,,,,,
649,18.40,1030,BEN 4 JERRY.A CHUN*Y MONKEY PINT,184.0,18.40,BEN AND JERRYS ICE CREAM,,5332f5f6e4b03c9a25efd0b4,,,,,6000b9b70a720f05f300006d,5332f5f6e4b03c9a25efd0b4,076840100354,,,,BEN AND JERRYS,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,4.0,BEN AND JERRYS ICE CREAM,,,18.40,,,,,,,,,,
650,1,1,,,,YOPLAIT GO-GURT YOGURT - 16PK,,5332f5f3e4b03c9a25efd0ae,,Action not allowed for user and CPG,,800,600056de0a720f05f3000049,5332f5f3e4b03c9a25efd0ae,070470137735,,,,,"Yoplait Go-Gurt Yogurt - Strawberry Banana & Raspberry, 16 Pack",1.0,,,,1,,,,,,,,,,
651,1,2,,10.0,,DOVE MEN+CARE BODY WASH AND SOAP,,5332f5f6e4b03c9a25efd0b4,,,,800,600056de0a720f05f3000049,5332f5f6e4b03c9a25efd0b4,011111326231,,,,,DOVE MEN PLUS CARE AQUA IMPACT WASH SOAP TOTTLE SP 19.8 OZ,1.0,,,,1,,,,,,,,,,
652,9.99,1,,50.0,,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,,559c2234e4b06aca36af13c6,,,,800,6000b82f0a720f05f3000063,559c2234e4b06aca36af13c6,043000000199,,,,,comfort bay.4 piece set 200 thread count full sheet set,1.0,,,,9.99,,,,,,,,,,
653,9.99,2,,50.0,,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,,559c2234e4b06aca36af13c6,,,,800,6000b82f0a720f05f3000063,559c2234e4b06aca36af13c6,043000000199,,,,,comfort bay.4 piece set 200 thread count full sheet set,1.0,,,,9.99,,,,,,,,,,
654,9.99,3,,50.0,,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,,559c2234e4b06aca36af13c6,,,,800,6000b82f0a720f05f3000063,559c2234e4b06aca36af13c6,043000000199,,,,,comfort bay.4 piece set 200 thread count full sheet set,1.0,,,,9.99,,,,,,,,,,
655,9.99,4,,50.0,,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,,559c2234e4b06aca36af13c6,,,,800,6000b82f0a720f05f3000063,559c2234e4b06aca36af13c6,043000000199,,,,,comfort bay.4 piece set 200 thread count full sheet set,1.0,,,,9.99,,,,,,,,,,
656,9.99,5,,50.0,,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,,559c2234e4b06aca36af13c6,,,,800,6000b82f0a720f05f3000063,559c2234e4b06aca36af13c6,043000000199,,,,,comfort bay.4 piece set 200 thread count full sheet set,1.0,,,,9.99,,,,,,,,,,
657,1,1,,,,,,,,,,,6000d4810a720f05f3000070,,4011,,,,,ITEM NOT FOUND,1.0,,,,1,,,,,,,,,,
658,10.00,2,,,,DORITOS SPICY SWEET CHILI SINGLE SERVE,028400642255,5332f5fbe4b03c9a25efd0ba,,Action not allowed for user and CPG,,,6000d4810a720f05f3000070,5332f5fbe4b03c9a25efd0ba,028400642255,,USER_FLAGGED,True,,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,1.0,,,True,10.00,,,,,,True,10.00,1.0,,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ
659,25.00,1,,,,,4011,,,,,,600057040a7214ad4c000041,,4011,,,True,,ITEM NOT FOUND,6.0,,,True,25.00,,,,,,False,24.00,3.0,,
660,,1,,,,,4011,,,,,,6000d4b50a720f05f3000078,,,,,True,,,,,,True,,,,,,,False,27.00,1.0,,
661,1,1,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,5e7cf838f221c312e698a628,,,,,6000d4ba0a720f05f300007a,,075925306254,,,,,,1.0,,,,1,,,,,True,,,,,
662,,2,,,,,034100573065,,,,,,6000d4ba0a720f05f300007a,,,,USER_FLAGGED,True,,,,,,True,,,,,,,True,29.00,1.0,,MILLER LITE 24 PACK 12OZ CAN
663,,3,,,,,034100573065,,,,,,6000d4ba0a720f05f300007a,,,,USER_FLAGGED,True,,,,,,True,,,,,,,True,29.00,1.0,,MILLER LITE 24 PACK 12OZ CAN
664,,4,,,,,034100573065,,,,,,6000d4ba0a720f05f300007a,,,,USER_FLAGGED,True,,,,,,True,,,,,,,True,29.00,1.0,,MILLER LITE 24 PACK 12OZ CAN
665,,5,,,,,034100573065,,,,,,6000d4ba0a720f05f300007a,,,,USER_FLAGGED,True,,,,,,True,,,,,,,True,29.00,1.0,,MILLER LITE 24 PACK 12OZ CAN
666,,6,,,,,034100573065,,,,,,6000d4ba0a720f05f300007a,,,,USER_FLAGGED,True,,,,,,True,,,,,,,True,29.00,1.0,,MILLER LITE 24 PACK 12OZ CAN
667,,7,,,,,034100573065,,,,,,6000d4ba0a720f05f300007a,,,,USER_FLAGGED,True,,,,,,True,,,,,,,True,29.00,1.0,,MILLER LITE 24 PACK 12OZ CAN
668,,8,,,,,034100573065,,,,,,6000d4ba0a720f05f300007a,,,,USER_FLAGGED,True,,,,,,True,,,,,,,True,29.00,1.0,,MILLER LITE 24 PACK 12OZ CAN
669,,9,,,,,034100573065,,,,,,6000d4ba0a720f05f300007a,,,,USER_FLAGGED,True,,,,,,True,,,,,,,True,29.00,1.0,,MILLER LITE 24 PACK 12OZ CAN
670,,10,,,,,034100573065,,,,,,6000d4ba0a720f05f300007a,,,,USER_FLAGGED,True,,,,,,True,,,,,,,True,29.00,1.0,,MILLER LITE 24 PACK 12OZ CAN
671,,11,,,,,034100573065,,,,,,6000d4ba0a720f05f300007a,,,,USER_FLAGGED,True,,,,,,True,,,,,,,True,29.00,1.0,,MILLER LITE 24 PACK 12OZ CAN
672,1,1,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,5e7cf838f221c312e698a628,,,,,600056d60a720f05f3000047,,075925306254,,,,,,1.0,,,,1,,,,,True,,,,,
673,10.00,2,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,075925306254,5e7cf838f221c312e698a628,,,,,600056d60a720f05f3000047,,075925306254,,USER_FLAGGED,True,,,2.0,,,True,10.00,,,,,True,True,10.00,2.0,,
674,1.00,3,,30.0,,MILLER LITE 24 PACK,034100573065,5332f709e4b03c9a25efd0f1,,,,,600056d60a720f05f3000047,5332f709e4b03c9a25efd0f1,034100573065,,USER_FLAGGED,True,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,True,1.00,,,,,,True,1.00,1.0,,MILLER LITE 24 PACK 12OZ CAN
675,1.00,4,,30.0,,MILLER LITE 24 PACK,034100573065,5332f709e4b03c9a25efd0f1,,,,,600056d60a720f05f3000047,5332f709e4b03c9a25efd0f1,034100573065,,USER_FLAGGED,True,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,True,1.00,,,,,,True,1.00,1.0,,MILLER LITE 24 PACK 12OZ CAN
676,,5,,,,,034100573065,,,,,,600056d60a720f05f3000047,,,,USER_FLAGGED,True,,,,,,True,,,,,,,True,1.00,1.0,,MILLER LITE 24 PACK 12OZ CAN
677,10.00,0,,100.0,,TIGI HAIR CARE,,5332f5f6e4b03c9a25efd0b4,,,,,6000d4900a7214ad4c000064,5332f5f6e4b03c9a25efd0b4,822142991523,,,,BRAND,TIGI BED HEAD B FOR MEN CLEAN UP CLEANSING SHAMPOO LIQUID PLASTIC TUBE RP 8.45 OZ - 0822142991521,1.0,,,,10.00,,,,,,,,,,
678,29,1,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,6000d4bc0a7214ad4c000070,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
679,29,2,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,6000d4bc0a7214ad4c000070,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
680,29,3,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,6000d4bc0a7214ad4c000070,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
681,29,4,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,6000d4bc0a7214ad4c000070,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
682,29,5,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,6000d4bc0a7214ad4c000070,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
683,29,6,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,6000d4bc0a7214ad4c000070,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
684,29,7,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,6000d4bc0a7214ad4c000070,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
685,29,8,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,6000d4bc0a7214ad4c000070,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
686,29,9,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,6000d4bc0a7214ad4c000070,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
687,29,10,,870.0,,MILLER LITE 24 PACK,,5332f709e4b03c9a25efd0f1,,,,77,6000d4bc0a7214ad4c000070,5332f709e4b03c9a25efd0f1,034100573065,,,,,MILLER LITE 24 PACK 12OZ CAN,1.0,,,,29,,,,,,,,,,
688,1.00,1013,STUFF,,1.00,,,,,,,,600082b40a720f05f3000058,,,,,,,Stuffed Cabbage,1.0,,,,1.00,,,,,,,,,,
689,1.00,1016,STUFF,,1.00,,,,,,,,600082b40a720f05f3000058,,,,,,,Stuffed Cabbage,1.0,,,,1.00,,,,,,,,,,
690,1.00,1019,STU&F,,1.00,,,,,,,,600082b40a720f05f3000058,,,,,,,Stuffed Cabbage,1.0,,,,1.00,,,,,,,,,,
691,1.00,1022,STUFF,,1.00,,,,,,,,600082b40a720f05f3000058,,,,,,,Stuffed Cabbage,1.0,,,,1.00,,,,,,,,,,
692,23.00,1,,,,,4011,,,,,,6000d4ac0a7214ad4c000069,,4011,,,True,,ITEM NOT FOUND,3.0,,,True,23.00,,,,,,False,23.00,3.0,,
693,1,1,,,,,,,,,,,600056da0a720f05f3000048,,4011,,,,,ITEM NOT FOUND,1.0,,,,1,,,,,,,,,,
694,10.00,2,,,,DORITOS SPICY SWEET CHILI SINGLE SERVE,028400642255,5332f5fbe4b03c9a25efd0ba,,Action not allowed for user and CPG,,,600056da0a720f05f3000048,5332f5fbe4b03c9a25efd0ba,028400642255,,USER_FLAGGED,True,,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,1.0,,,True,10.00,,,,,,True,10.00,1.0,,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ
